ID,DataType,ORIGINAL_TraitID,ORIGINAL_TraitDefinition,TraitValue,TraitUnit,N_TraitValue,ConTaxa,ResTaxa,ConTaxaStage,ResTaxaStage,Con_ForagingMovement,Con_RESDetectionDimensionality,Res_ForagingMovement,Res_CONDetectionDimensionality,CON_MASS_value,RES_MASS_value,ResArenaSize_SI_UNIT,ResDensity_SI_VALUE,ResDensityUnit,ResDensity,ResArenaSize_SI_VALUE,ConTemp,ResTemp,ResReplaceRate,ResReplaceUnit,ResReplace,TraitSIValue,TraitSIUnit,N_TraitID,N_TraitConversion,N_CONVERTED,N_TraitUnit,Original_ErrorValue,Original_ErrorValueUnit,Replicates,ConTaxon,ConStage,ConCommon,Con_MovementDimensionality,Con_Thermy,Res_MovementDimensionality,ResTaxon,ResStage,ResCommon,Res_Thermy,Habitat,LabField,ObservationtimeSI,ObservationtimeSIUnits,ConStarvationTimeSI,ConStarvationTimeSIUnits,ConArenaSiz_VALUE,ConArenaSize_UNIT,ConDensity,ConDensityUnit,ConDensity_SI_VALUE,ConDensityConst,ConSizType,CON_ORIGINAL_value,CON_ORIGINAL_unit,Con_Siz_reference,ResSizType,RES_ORIGINAL_value,RES_ORIGINAL_unit,Res_Siz_reference,Citation,FigureTable
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,10,Individual/(Individual*1 day),0.000115741,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,11,Individual/(Individual*1 day),0.000127315,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,10,Individual/(Individual*1 day),0.000115741,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,9,Individual/(Individual*1 day),0.000104167,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,8,Individual/(Individual*1 day),0.0000926,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,9,Individual/(Individual*1 day),0.000104167,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,707.3553026,Individuals per arena,12,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,13,Individual/(Individual*1 day),0.000150463,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14,Individual/(Individual*1 day),0.000162037,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,13,Individual/(Individual*1 day),0.000150463,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,12,Individual/(Individual*1 day),0.000138889,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14,Individual/(Individual*1 day),0.000162037,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,13,Individual/(Individual*1 day),0.000150463,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14,Individual/(Individual*1 day),0.000162037,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,16,Individual/(Individual*1 day),0.000185185,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14,Individual/(Individual*1 day),0.000162037,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,12,Individual/(Individual*1 day),0.000138889,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,943.1404035,Individuals per arena,16,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,11,Individual/(Individual*1 day),0.000127315,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,17,Individual/(Individual*1 day),0.000196759,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,13,Individual/(Individual*1 day),0.000150463,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,14,Individual/(Individual*1 day),0.000162037,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,19,Individual/(Individual*1 day),0.000219907,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,16,Individual/(Individual*1 day),0.000185185,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,18,Individual/(Individual*1 day),0.000208333,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,19,Individual/(Individual*1 day),0.000219907,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,18,Individual/(Individual*1 day),0.000208333,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,17,Individual/(Individual*1 day),0.000196759,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1178.925504,Individuals per arena,20,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,19,Individual/(Individual*1 day),0.000219907,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1414.710605,Individuals per arena,24,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,20,Individual/(Individual*1 day),0.000231481,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1414.710605,Individuals per arena,24,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
40052,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,16,Individual/(Individual*1 day),0.000185185,Macrolophus pygmaeus (Rambur 1839),Myzus persicae (Sulzer 1776),Macrolophus pygmaeus (Rambur 1839) [adult],Myzus persicae (Sulzer 1776) [instar 1],active,surface,sessile,surface,0.00000163,2.25E-008,square meter,1414.710605,Individuals per arena,24,0.0169646,25,25,,,no,,,,,,,,,1,Macrolophus pygmaeus,Adult,Mirid bug,2D,ectotherm,2D,Myzus persicae Sulzer,Instar 1,Green peach aphid,ectotherm,Terrestrial,Laboratory,86400,seconds,86400,seconds,169.6460033,square cm,1,Individuals per arena,,yes,length,3.75,mm,from author,wet mass,0.0225,milligram,original,Fantinou A. A. D. C. Perdikis P. D. Labropoulos and D. A. Maselou. 2009. Preference and consumption of Macrolophus pygmaeus preying on mixed instar assemblages of Myzus persicae. Biological Control 51:76-80.,from author
