16068,39377,MTD2011,Retaliate Defence Probability,Probability that each resource from a population will attack; strike or bite when attacked by a consumer (often associated with prior warning signs such as hissing; teeth bearing and stout posture),1,terrestrial,temperate,Winnipeg; Manitoba; Canada,NA,NA,NA,49.886,-97.153
16075,39378,MTD2012,Still Defence Probability,Probability that each resource from a population will remain still when attacked by a consumer (occurred when the resource remained still; without any overt reaction to the stimulus,14,terrestrial,temperate,Winnipeg; Manitoba; Canada,NA,NA,NA,49.886,-97.153
16082,39379,MTD2013,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,12,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
16084,39380,MTD2014,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,12,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
16086,39381,MTD2015,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,12,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
16090,39382,MTD2016,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,12,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
16094,39383,MTD2017,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,12,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
16096,39389,MTD2018,Resource Reaction Distance,Distance from resource to consumer when resource apparently first reacts to approaching consumer (i.e.; stops and/or moves away),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
16138,39390,MTD2019,Resource Reaction Distance,Distance from resource to consumer when resource apparently first reacts to approaching consumer (i.e.; stops and/or moves away),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
16160,39391,MTD2020,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
16177,39392,MTD2021,Resource Reaction Distance,Distance from resource to consumer when resource apparently first reacts to approaching consumer (i.e.; stops and/or moves away),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
16202,39393,MTD2022,Subjugation-through-Consumption Duration,Time taken by a consumer to subdue each resource (expressed as time per resource individual per consumer individual),1,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16216,39394,MTD2023,Subjugation-through-Consumption Duration,Time taken by a consumer to subdue each resource (expressed as time per resource individual per consumer individual),1,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16232,39395,MTD2024,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16235,39397,MTD2025,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16238,39398,MTD2026,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16241,39399,MTD2027,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16244,39400,MTD2028,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16247,39401,MTD2029,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16250,39402,MTD2030,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
16253,39408,MTD2031,Foraging Velocity,Velocity of the whole animal when foraging for food,6,terrestrial,temperate,Natal; South Africa,NA,NA,NA,-29.867,31.05
16257,39409,MTD2032,Foraging Velocity,Velocity of the whole animal when foraging for food,10,terrestrial,temperate,Natal; South Africa,NA,NA,NA,-29.867,31.05
16261,39414,MTD2033,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,NA,NA,NA,NA,NA,NA,NA
16275,39417,MTD2034,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,NA,NA,NA,NA,NA,NA,NA
16303,39418,MTD2035,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,NA,terrestrial,NA,NA,NA,NA,NA,NA,NA
16369,39419,MTD2036,Foraging Velocity,Velocity of the whole animal when foraging for food,35,terrestrial,temperate,Rio Clarillo National Reserve; Santiago; Chile,NA,NA,NA,-33.825,-70.269
16388,39420,MTD2037,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,45,terrestrial,temperate,Rio Clarillo National Reserve; Santiago; Chile,NA,NA,NA,-33.825,-70.269
16407,39421,MTD2038,Foraging Velocity,Velocity of the whole animal when foraging for food,9,terrestrial,temperate,Glen Coninish; Tyndrum; Perthshire; Scotland,NA,NA,NA,56.435,-4.709
16424,39422,MTD2039,Foraging Velocity,Velocity of the whole animal when foraging for food,48,terrestrial,temperate,Glen Coninish; Tyndrum; Perthshire; Scotland,NA,NA,NA,56.435,-4.709
16437,39535,MTD2040,Foraging Velocity,Velocity of the whole animal when foraging for food,1,terrestrial,temperate,Lytle Ranch Preserve; Washington; Utah; USA,NA,NA,NA,40.249,-111.676
16487,39536,MTD2041,Foraging Velocity,Velocity of the whole animal when foraging for food,1,terrestrial,temperate,Lytle Ranch Preserve; Washington; Utah; USA,NA,NA,NA,40.249,-111.676
16548,39537,MTD2042,Foraging Velocity,Velocity of the whole animal when foraging for food,20,terrestrial,temperate,Pasadena; California; USA,NA,NA,NA,34.148,-118.145
16577,39538,MTD2043,Foraging Velocity,Velocity of the whole animal when foraging for food,20,terrestrial,temperate,Pasadena; California; USA,NA,NA,NA,34.148,-118.145
16598,39539,MTD2044,Foraging Velocity,Velocity of the whole animal when foraging for food,20,terrestrial,temperate,Mt. Wilson; California; USA,NA,NA,NA,34.224,-118.061
16636,39540,MTD2045,Foraging Velocity,Velocity of the whole animal when foraging for food,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
16672,39541,MTD2046,Foraging Velocity,Velocity of the whole animal when foraging for food,16,terrestrial,NA,NA,NA,NA,NA,NA,NA
16700,39542,MTD2047,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,16,terrestrial,NA,NA,NA,NA,NA,NA,NA
16728,39543,MTD2048,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Chiricahua Mountains; Cochise County; Arizona; USA,NA,NA,NA,32.156,-109.811
16796,39544,MTD2049,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Rodeo; Hidalgo County; New Mexico; USA,NA,NA,NA,31.835,-109.031
16857,39545,MTD2050,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Red Butte Canyon; Salt Lake County; Utah; USA,NA,NA,NA,40.765,-111.827
16872,39546,MTD2051,Foraging Velocity,Velocity of the whole animal when foraging for food,1,terrestrial,temperate,Gogabeb; Walvis Bay; Namibia,NA,NA,NA,-23.561,15.042
16968,39547,MTD2052,Foraging Velocity,Velocity of the whole animal when foraging for food,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
17037,39548,MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Bah�a Kino; Sonora; Mexico,NA,NA,NA,28.828,-111.936
17086,39549,MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,tropical,Barro Colorado Island; Panam�,NA,NA,NA,9.152,-79.846
17167,39550,MTD2055,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Bah�a Kino; Sonora; Mexico,NA,NA,NA,28.828,-111.936
17198,39552,MTD2056,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,marine,temperate,Vineyard Sound; Massechusets; USA,NA,NA,NA,41.393,-70.785
17202,39553,MTD2057,Resource Consumption Rate,The number of resource consumed per number of consumers per time,NA,marine,temperate,Vineyard Sound; Massechusets; USA,NA,NA,NA,41.393,-70.785
17206,39554,MTD2058,Filtration Rate,Volumetric flow rate of water through a filter feeding consumer (flow rate measured directly; not by clearance of material from the fluid),NA,marine,temperate,Vineyard Sound; Massechusets; USA,NA,NA,NA,41.393,-70.785
17210,39555,MTD2059,In Vitro Heart Beat Rate,Heart beat rate measured in a heart removed from the organism,1,terrestrial,temperate,Anverse Island; Antarctic Peninsula; Antarctica,NA,NA,NA,-64.602,-63.566
17286,39556,MTD2060,In Vitro Heart Beat Rate,Heart beat rate measured in a heart removed from the organism,1,terrestrial,temperate,Kent Island; New Brunswick; Canada,NA,NA,NA,44.579,-66.756
17346,39557,MTD2061,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Northern California; USA,NA,NA,NA,37.892,-121.201
17517,39558,MTD2062,Foraging Velocity,Velocity of the whole animal when foraging for food,NA,terrestrial,temperate,Northern California; USA,NA,NA,NA,37.892,-121.201
17582,39561,MTD2063,Development Time,Time taken by an individual to complete a particular period or life stage,93,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17590,39562,MTD2064,Development Time,Time taken by an individual to complete a particular period or life stage,93,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17598,39563,MTD2065,Development Time,Time taken by an individual to complete a particular period or life stage,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17605,39564,MTD2066,Development Time,Time taken by an individual to complete a particular period or life stage,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17612,39565,MTD2067,Development Time,Time taken by an individual to complete a particular period or life stage,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17619,39566,MTD2068,Development Time,Time taken by an individual to complete a particular period or life stage,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17626,39567,MTD2069,Longevity,Length of adult life,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17633,39568,MTD2070,Longevity,Length of adult life,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17640,39569,MTD2071,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17647,39570,MTD2072,Generation Time,Average interval between the birth of an individual and the birth of its offspring,89,terrestrial,temperate,Mahallat; Iran,NA,NA,NA,33.915,50.452
17654,39571,MTD2073,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,3,marine,NA,NA,NA,NA,NA,NA,NA
17659,39572,MTD2074,Food Mass Conversion Efficiency,Efficiency of converting food mass to body mass (expressed as growth in tissue mass in proportion to total mass of resource consumed),3,marine,NA,NA,NA,NA,NA,NA,NA
17664,39573,MTD2075,Population Size,Number of individuals in the population,5,marine,tropical,Townsville; Queensland; Australia,NA,NA,NA,-19.258,146.819
17672,39574,MTD2076,48-hr Hatching Probability,Probability of an egg having hatched at 48 hrs,5,marine,tropical,Townsville; Queensland; Australia,NA,NA,NA,-19.258,146.819
17680,39575,MTD2077,Development Time,Time taken by an individual to complete a particular period or life stage,44,freshwater,temperate,Hangzhou; Zhejiang; China,NA,NA,NA,30.294,120.262
17686,39576,MTD2078,Population Size,Number of individuals in the population,6,freshwater,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17698,39577,MTD2079,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,6,terrestrial,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17710,39578,MTD2080,Population Size,Number of individuals in the population,6,terrestrial,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17722,39579,MTD2081,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,6,terrestrial,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17734,39580,MTD2082,Population Size,Number of individuals in the population,6,terrestrial,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17746,39581,MTD2083,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,6,terrestrial,temperate,Prague; Czech Republic,NA,NA,NA,50.087,14.421
17758,39582,MTD2084,Development Time,Time taken by an individual to complete a particular period or life stage,69,terrestrial,temperate,Tehran; Iran,NA,NA,NA,35.696,51.423
17763,39583,MTD2085,Mortality Rate,Number of deaths scaled by population size; per unit time,NA,terrestrial,temperate,Tehran; Iran,NA,NA,NA,35.696,51.423
17768,39584,MTD2086,Longevity,Length of adult life,15,terrestrial,temperate,Tehran; Iran,NA,NA,NA,35.696,51.423
17773,39585,MTD2087,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,15,terrestrial,temperate,Tehran; Iran,NA,NA,NA,35.696,51.423
17778,39586,MTD2088,Generation Time,Average interval between the birth of an individual and the birth of its offspring,15,terrestrial,temperate,Tehran; Iran,NA,NA,NA,35.696,51.423
17783,39587,MTD2089,Development Time,Time taken by an individual to complete a particular period or life stage,8,terrestrial,temperate,Taichung; Taiwan,NA,NA,NA,24.151,120.644
17789,39588,MTD2090,Longevity,Length of adult life,8,terrestrial,temperate,Taichung; Taiwan,NA,NA,NA,24.151,120.644
17795,39589,MTD2091,Fecundity Rate,Number of offspring produced by a female per time,8,terrestrial,temperate,Taichung; Taiwan,NA,NA,NA,24.151,120.644
17801,39590,MTD2092,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,28,terrestrial,temperate,Taichung; Taiwan,NA,NA,NA,24.151,120.644
17806,39591,MTD2093,Generation Time,Average interval between the birth of an individual and the birth of its offspring,28,terrestrial,temperate,Taichung; Taiwan,NA,NA,NA,24.151,120.644
17811,39592,MTD2094,Asexual Reproduction Rate,Number of individuals produced asexually per individual per unit time,3,marine,temperate,Horn Point Laboratory; Cambridge; Maryland; USA,NA,NA,NA,38.563,-76.079
17816,39593,MTD2095,Development Time,Time taken by an individual to complete a particular period or life stage,5,freshwater,temperate,Baton Rouge; Louisiana; USA,NA,NA,NA,31.241,-92.142
17822,39594,MTD2096,Development Time,Time taken by an individual to complete a particular period or life stage,3,freshwater,temperate,Baton Rouge; Louisiana; USA,NA,NA,NA,31.241,-92.142
17828,39595,MTD2097,Mortality Rate,Number of deaths scaled by population size; per unit time,3,freshwater,temperate,Baton Rouge; Louisiana; USA,NA,NA,NA,31.241,-92.142
17834,39596,MTD2098,Mortality Rate,Number of deaths scaled by population size; per unit time,5,freshwater,temperate,Baton Rouge; Louisiana; USA,NA,NA,NA,31.241,-92.142
17840,39597,MTD2099,Mass-Specific Photosynthetic Oxygen Production Rate,Organic biomass-specific oxygen mass production rate through photosynthesis,5,marine,temperate,Qingdao; Shandong; China,NA,NA,NA,36.066,120.392
17848,39598,MTD2100,Individual Mass Growth Rate,Rate of increase in mass of an individual over time,5,marine,temperate,Qingdao; Shandong; China,NA,NA,NA,36.066,120.392
17856,39599,MTD2101,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17864,39600,MTD2102,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17872,39601,MTD2103,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17880,39602,MTD2104,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17888,39603,MTD2105,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17896,39604,MTD2106,Surface Area-Specific Photosynthetic Oxygen Production Rate,Surface area-specific oxygen production rate through photosynthesis,4,terrestrial,temperate,Concepci�n; Chile,NA,NA,NA,-36.815,-73.029
17904,39605,MTD2107,POC Photosynthetic Oxygen Production Rate,Carbon-specific (POC) oxygen production rate through photosynthesis measured as mass of oxygen per mass of POC per time,3,marine,temperate,Trondheim; Norway,NA,NA,NA,63.435,10.398
17911,39606,MTD2108,POC Photosynthetic Oxygen Production Rate,Carbon-specific (POC) oxygen production rate through photosynthesis measured as mass of oxygen per mass of POC per time,3,marine,temperate,Trondheim; Norway,NA,NA,NA,63.435,10.398
17918,39607,MTD2109,POC Photosynthetic Oxygen Production Rate,Carbon-specific (POC) oxygen production rate through photosynthesis measured as mass of oxygen per mass of POC per time,3,marine,temperate,Trondheim; Norway,NA,NA,NA,63.435,10.398
17925,39608,MTD2110,Surface Area-Specific Dark Respiration Rate,Surface area-specific carbon dioxide produced during dark respiration,10,terrestrial,temperate,Essen; Germany,NA,NA,NA,51.458,7.015
17933,39609,MTD2111,Surface Area-Specific Maximum Photosynthesis Rate,Surface area-specific maximum light-saturated photosynthesis rate measured by flux of carbon dioxide mass,10,terrestrial,temperate,Essen; Germany,NA,NA,NA,51.458,7.015
17941,39610,MTD2112,Surface Area-Specific Dark Respiration Rate,Surface area-specific carbon dioxide produced during dark respiration,10,terrestrial,temperate,Essen; Germany,NA,NA,NA,51.458,7.015
17948,39611,MTD2113,Surface Area-Specific Maximum Photosynthesis Rate,Surface area-specific maximum light-saturated photosynthesis rate measured by flux of carbon dioxide mass,10,terrestrial,temperate,Essen; Germany,NA,NA,NA,51.458,7.015
17955,39612,MTD2114,Surface Area-Specific Mitochondrial Respiration Rate,Surface-area specific respiration rate in leaf mitochondria during photosynthesis,12,terrestrial,temperate,Sydney; NSW; Australia,NA,NA,NA,-33.867,151.207
17961,39613,MTD2115,Surface Area-Specific Maximum Photosynthesis Rate,Surface area-specific maximum light-saturated photosynthesis rate measured by flux of carbon dioxide mass,6,terrestrial,temperate,Sydney; NSW; Australia,NA,NA,NA,-33.867,151.207
17967,39614,MTD2116,Surface Area-Specific Maximum Photosynthesis Rate,Surface area-specific maximum light-saturated photosynthesis rate measured by flux of carbon dioxide mass,6,terrestrial,temperate,Sydney; NSW; Australia,NA,NA,NA,-33.867,151.207
17973,39615,MTD2117,Mass-Specific Photosynthetic Oxygen Production Rate,Organic biomass-specific oxygen mass production rate through photosynthesis,6,marine,temperate,Baja California; Mexico,NA,NA,NA,30.841,-115.284
17978,39616,MTD2118,Mass-Specific Respiration Rate,Organic mass-specific oxygen mass consumption rate during respiration,6,marine,temperate,Baja California; Mexico,NA,NA,NA,30.841,-115.284
17983,39617,MTD2119,Development Rate,Rate at which an individual completes development of one or more life stages,NA,terrestrial,temperate,Fresno; California; USA,NA,NA,NA,36.748,-119.772
17989,39618,MTD2120,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
17996,39619,MTD2121,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18003,39620,MTD2122,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18009,39621,MTD2123,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18015,39622,MTD2124,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18022,39623,MTD2125,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18029,39624,MTD2126,Development Time,Time taken by an individual to complete a particular period or life stage,5,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18035,39625,MTD2127,Development Time,Time taken by an individual to complete a particular period or life stage,5,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18041,39626,MTD2128,Development Time,Time taken by an individual to complete a particular period or life stage,5,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18047,39627,MTD2129,Development Time,Time taken by an individual to complete a particular period or life stage,6,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18052,39628,MTD2130,Development Time,Time taken by an individual to complete a particular period or life stage,5,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18058,39629,MTD2131,Development Time,Time taken by an individual to complete a particular period or life stage,5,terrestrial,tropical,Nairobi; Kenya,NA,NA,NA,-1.283,36.817
18064,39630,MTD2132,Development Time,Time taken by an individual to complete a particular period or life stage,64,terrestrial,temperate,Tsukuba; Ibaraki; Japan,NA,NA,NA,36.036,140.074
18070,39631,MTD2133,Development Time,Time taken by an individual to complete a particular period or life stage,26,terrestrial,temperate,Tsukuba; Ibaraki; Japan,NA,NA,NA,36.036,140.074
18076,39632,MTD2134,Longevity,Length of adult life,20,terrestrial,temperate,Tsukuba; Ibaraki; Japan,NA,NA,NA,36.036,140.074
18082,39633,MTD2135,Longevity,Length of adult life,20,terrestrial,temperate,Tsukuba; Ibaraki; Japan,NA,NA,NA,36.036,140.074
18088,39634,MTD2136,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,freshwater,temperate,Barrage Lalla Takerkoust; Morocco (collected); Marrakech; Morocco (measurement),NA,NA,NA,31.363,-8.146
18093,39635,MTD2137,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,freshwater,temperate,Barrage Lalla Takerkoust; Morocco (collected); Marrakech; Morocco (measurement),NA,NA,NA,31.363,-8.146
18098,39636,MTD2138,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,freshwater,temperate,Barrage Lalla Takerkoust; Morocco (collected); Marrakech; Morocco (measurement),NA,NA,NA,31.363,-8.146
18103,39637,MTD2139,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,freshwater,temperate,Lake Schohsee; Germany (collected); Mondsee; Austria (measurement),NA,NA,NA,54.167,10.433
18109,39638,MTD2140,Individual Mass Growth Rate,Rate of increase in mass of an individual over time,30,freshwater,tropical,Northern Australia,NA,NA,NA,-18.488,133.501
18118,39639,MTD2141,Molting Frequency,Number of times an individual moults per unit time,30,freshwater,tropical,Northern Australia,NA,NA,NA,-18.488,133.501
18127,39640,MTD2142,Mortality Rate,Number of deaths scaled by population size; per unit time,30,freshwater,tropical,Northern Australia,NA,NA,NA,-18.488,133.501
18136,39641,MTD2143,Mass-Specific Respiration Rate,Organic mass-specific oxygen mass consumption rate during respiration,10,freshwater,tropical,Northern Australia,NA,NA,NA,-18.488,133.501
18145,39642,MTD2144,Food Mass Conversion Efficiency,Efficiency of converting food mass to body mass (expressed as growth in tissue mass in proportion to total mass of resource consumed),10,freshwater,tropical,Northern Australia,NA,NA,NA,-18.488,133.501
18154,39643,MTD2145,Individual Length Growth Rate,Rate of increase in length of an individual over time,NA,freshwater,temperate,Marrakesh; Morocco,NA,NA,NA,31.631,-8.012
18159,39644,MTD2146,Individual Length Growth Rate,Rate of increase in length of an individual over time,NA,freshwater,temperate,Marrakesh; Morocco,NA,NA,NA,31.631,-8.012
18164,39645,MTD2147,Longevity,Length of adult life,NA,freshwater,temperate,Marrakesh; Morocco,NA,NA,NA,31.631,-8.012
18169,39646,MTD2148,Development Time,Time taken by an individual to complete a particular period or life stage,48,terrestrial,temperate,Davis; Yolo County; California; USA (collected); Ithaca; New York; USA (measurement),NA,NA,NA,38.566,-121.837
18174,39647,MTD2149,Development Time,Time taken by an individual to complete a particular period or life stage,39,terrestrial,temperate,Ithaca; New York; USA,NA,NA,NA,42.422,-76.492
18179,39648,MTD2150,Development Time,Time taken by an individual to complete a particular period or life stage,40,terrestrial,temperate,Manhattan; Riley County; Kansas; USA (collected); Ithaca; New York; USA (measurement),NA,NA,NA,39.184,-96.572
18184,39649,MTD2151,Mortality Rate,Number of deaths scaled by population size; per unit time,NA,terrestrial,temperate,Davis; Yolo County; California; USA (collected); Ithaca; New York; USA (measurement),NA,NA,NA,38.566,-121.837
18189,39650,MTD2152,Mortality Rate,Number of deaths scaled by population size; per unit time,NA,terrestrial,temperate,Ithaca; New York; USA,NA,NA,NA,42.422,-76.492
18194,39651,MTD2153,Mortality Rate,Number of deaths scaled by population size; per unit time,NA,terrestrial,temperate,Manhattan; Riley County; Kansas; USA (collected); Ithaca; New York; USA (measurement),NA,NA,NA,39.184,-96.572
18199,39652,MTD2154,Individual Mass Growth Rate,Rate of increase in mass of an individual over time,6,marine,temperate,western Mediterranean (collected); Plouzane; France (measurement),NA,NA,NA,40.212,6.021
18205,39653,MTD2155,Food Mass Conversion Efficiency,Efficiency of converting food mass to body mass (expressed as growth in tissue mass in proportion to total mass of resource consumed),2,marine,temperate,western Mediterranean (collected); Plouzane; France (measurement),NA,NA,NA,40.212,6.021
18211,39654,MTD2156,Development Time,Time taken by an individual to complete a particular period or life stage,NA,terrestrial,tropical,Brazil,NA,NA,NA,-14.235,-51.925
18217,39655,MTD2157,Development Time,Time taken by an individual to complete a particular period or life stage,NA,terrestrial,tropical,Brazil,NA,NA,NA,-14.235,-51.925
18223,39656,MTD2158,Mortality Rate,Number of deaths scaled by population size; per unit time,17,terrestrial,temperate,Curitiba; Parana; Brazil,NA,NA,NA,-25.32,-49.467
18228,39657,MTD2159,Development Time,Time taken by an individual to complete a particular period or life stage,17,terrestrial,temperate,Curitiba; Parana; Brazil,NA,NA,NA,-25.32,-49.467
18233,39658,MTD2160,Development Time,Time taken by an individual to complete a particular period or life stage,17,terrestrial,temperate,Curitiba; Parana; Brazil,NA,NA,NA,-25.32,-49.467
18238,39659,MTD2161,Development Time,Time taken by an individual to complete a particular period or life stage,410,terrestrial,temperate,Maragheh region; East Azerbaijan; Iran (collected); Tehran; Iran (measurement),NA,NA,NA,37.904,46.268
18244,39660,MTD2162,Development Time,Time taken by an individual to complete a particular period or life stage,38,terrestrial,temperate,Maragheh region; East Azerbaijan; Iran (collected); Tehran; Iran (measurement),NA,NA,NA,37.904,46.268
18250,39661,MTD2163,Development Time,Time taken by an individual to complete a particular period or life stage,24,terrestrial,temperate,Maragheh region; East Azerbaijan; Iran (collected); Tehran; Iran (measurement),NA,NA,NA,37.904,46.268
18256,39662,MTD2164,Development Time,Time taken by an individual to complete a particular period or life stage,100,terrestrial,temperate,Yuanjiang; Yunnan; China (collected); Kunming; Yunnan; China (measurement),NA,NA,NA,23.597,101.998
18261,39663,MTD2165,Development Time,Time taken by an individual to complete a particular period or life stage,100,terrestrial,temperate,Yuanjiang; Yunnan; China (collected); Kunming; Yunnan; China (measurement),NA,NA,NA,23.597,101.998
18266,39664,MTD2166,Development Time,Time taken by an individual to complete a particular period or life stage,100,terrestrial,temperate,Yuanjiang; Yunnan; China (collected); Kunming; Yunnan; China (measurement),NA,NA,NA,23.597,101.998
18271,39665,MTD2167,Development Time,Time taken by an individual to complete a particular period or life stage,73,terrestrial,temperate,Qazvin province; Iran (collected); Takestan; Iran (measurement),NA,NA,NA,36.28,49.438
18279,39666,MTD2168,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,freshwater,temperate,Quebec; Canada (collected); Montreal; Canada (measurement),NA,NA,NA,52.94,-73.549
18291,39667,MTD2169,Population Growth Rate,Intrinsic rate of population growth measured as individuals per individuals per time,NA,terrestrial,temperate,Dry lake; Randolph County; Illinois; USA,NA,NA,NA,40.376,-88.981
