title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-08,,2015-09-09,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-08,,2015-09-09,,4,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-08,,2015-09-09,,5,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-08,,2015-09-09,,4,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,3,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,2,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,2,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,33,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,4,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,5,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,2,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-14,,2015-09-15,,1,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,7,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,5,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,6,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,9,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-21,,2015-09-22,,1,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-24,,2015-09-25,,2,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-28,,2015-09-29,,27,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-28,,2015-09-29,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-09-28,,2015-09-29,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,4,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,4,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,3,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,10,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-05,,2015-10-06,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-06,,2015-10-07,,6,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,1,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,10,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,23,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,5,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,8,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-12,,2015-10-13,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-14,,2015-10-15,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-19,,2015-10-20,,3,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-19,,2015-10-20,,6,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-19,,2015-10-20,,3,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-19,,2015-10-20,,2,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-19,,2015-10-20,,5,Bear Bay Rd.,27.47078,-82.16993,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-26,,2015-10-27,,2,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-26,,2015-10-27,,2,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-26,,2015-10-27,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-10-29,,2015-10-30,,1,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-02,,2015-11-03,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-02,,2015-11-03,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-03,,2015-11-04,,2,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-09,,2015-11-10,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-09,,2015-11-10,,2,Wauchula Rd.,27.426958,-82.133258,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-16,,2015-11-17,,1,South 675,27.40779,-82.304,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-16,,2015-11-17,,2,Myakka,27.349733,-82.157581,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-16,,2015-11-17,,1,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-16,,2015-11-17,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-18,,2015-11-19,,2,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-18,,2015-11-19,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-11-23,,2015-11-24,,1,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-12-07,,2015-12-08,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-12-14,,2015-12-15,,4,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2015-12-14,,2015-12-15,,1,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-03,,2016-05-04,,1,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-10,,2016-05-11,,3,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-16,,2016-05-17,,3,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-16,,2016-05-17,,2,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-16,,2016-05-17,,10,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-16,,2016-05-17,,3,Soccer Field,27.426485,-82.376623,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-16,,2016-05-17,,3,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-19,,2016-05-20,,12,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,3,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,1,Myakka,27.349733,-82.157581,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-23,,2016-05-24,,1,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-24,,2016-05-25,,3,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-31,,2016-06-01,,1,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-31,,2016-06-01,,1,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-05-31,,2016-06-01,,4,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-02,,2016-06-03,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,7,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,1,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,3,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,6,Gopher Hill,27.40805,-82.260329,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,2,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,3,Colonial Baptist Church,27.475697,-82.613417,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-07,,2016-06-08,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-08,,2016-06-09,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-09,,2016-06-10,,1,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,10,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,6,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,10,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,2,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,1,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-13,,2016-06-14,,1,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-17,,2016-06-18,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-20,,2016-06-21,,1,Shiver,27.569469,-82.593177,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-20,,2016-06-21,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-20,,2016-06-21,,11,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-20,,2016-06-21,,4,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2016-06-20,,2016-06-21,,3,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
