title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-04,,2015-10-05,,3,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,16,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,3,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,37,Myakka,27.349733,-82.157581,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,9,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,52,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,5,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-05,,2015-10-06,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-06,,2015-10-07,,2,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-06,,2015-10-07,,1,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-07,,2015-10-08,,12,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-07,,2015-10-08,,4,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-11,,2015-10-12,,27,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,13,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,6,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,7,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,6,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,4,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,6,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,38,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-12,,2015-10-13,,2,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-14,,2015-10-15,,5,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-14,,2015-10-15,,5,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-15,,2015-10-16,,3,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-15,,2015-10-16,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-15,,2015-10-16,,54,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-15,,2015-10-16,,1,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-15,,2015-10-16,,5,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,42,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,4,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,5,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,1,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,7,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,2,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,2,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,9,Bear Bay Rd.,27.47078,-82.16993,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,34,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,28,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,5,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,1,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-19,,2015-10-20,,2,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-20,,2015-10-21,,9,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-21,,2015-10-22,,16,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-21,,2015-10-22,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-21,,2015-10-22,,17,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-23,,2015-10-24,,2,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-23,,2015-10-24,,1,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-23,,2015-10-24,,4,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,3,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,1,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,4,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,2,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,1,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-26,,2015-10-27,,1,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-27,,2015-10-28,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-28,,2015-10-29,,26,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-28,,2015-10-29,,5,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-28,,2015-10-29,,4,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-28,,2015-10-29,,1,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,3,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,1,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,1,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,3,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,1,Soccer Field,27.426485,-82.376623,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,1,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,1,South 675,27.40779,-82.304,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-29,,2015-10-30,,3,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-30,,2015-10-31,,2,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-30,,2015-10-31,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-10-30,,2015-10-31,,2,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,14,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,3,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,6,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,6,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,3,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,1,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,2,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,6,Soccer Field,27.426485,-82.376623,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,1,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,4,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,3,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,7,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,1,Bunker Hill Church,27.591467,-82.19985,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,3,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,2,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-02,,2015-11-03,,2,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-03,,2015-11-04,,2,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-03,,2015-11-04,,2,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-03,,2015-11-04,,3,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-04,,2015-11-05,,6,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-04,,2015-11-05,,5,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-04,,2015-11-05,,3,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2015-11-05,,2015-11-06,,8,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
